"Classification","xDim","yDim"
"CD3",413.66,228.04
"Neither",521.32,226.36
"Neither",439.41,226.63
"Neither",488.04,228.47
"PanCK",101.06,228.59
"Neither",194.08,229.07
"CD3",357.48,231.66
"Neither",448.46,228.16
"CD3: CD8",349.06,228.13
"CD3: CD8",468.99,231.56
"PanCK",92.96,226.91
"CD3",53.18,227.96
"Neither",458.35,232.31
"Neither",554.62,230.62
"PanCK",122.81,230.42
"PanCK",231,229.88
"PanCK",144.29,230.2
"Neither",38.74,229.92
"PanCK",108.07,232.82
"PanCK",133.85,231.31
"PanCK",4.89,230.96
"Neither",288.19,236.39
"CD3",380.26,230.36
"CD3",11.8,234.43
"CD3",87.38,233.92
"Neither",297.54,233.85
"CD3",217.26,232.58
"CD3",373.91,235.37
"PanCK",77.61,233.59
"CD3",240.47,235.99
"Neither",28.47,233.82
"Neither",516.29,236.35
"Neither",49.46,234.84
"PanCK",128.7,235.73
"Neither",389.28,234.96
"PanCK",115.33,237.22
"Neither",404.09,234.87
"Neither",441.62,234.68
"PanCK",223.36,236.18
"CD3: CD8",410.68,235.26
"Neither",58.64,237.71
"PanCK",139.83,239.58
"PanCK",95.06,239.72
"PanCK",148.01,236.58
"Neither",588.06,241.83
"PanCK",3.339,239.03
"PanCK",232.58,239.49
"Neither",503.61,237.76
"Neither",34.66,239.08
"CD3: CD8",416.39,237.71
"PanCK",262.43,241.79
"Neither",447.69,239.85
"PanCK",123.05,240.59
"PanCK",212.4,241.06
"Neither",436.13,240.07
"CD3",202.34,240.74
"Neither",530.98,239.94
"CD3",224.62,242.37
"CD3",251.93,241.3
"PanCK",79.44,242.06
"CD3: CD8",407.86,242.71
"CD3: CD8",454.5,244.11
"Neither",394.13,242.64
"CD3: CD8",323.4,245.71
"Neither",41.55,243.99
"PanCK",130.96,245.75
"CD3: CD8",381.91,243.23
"CD3: CD8",416.44,245.32
"PanCK",109.32,245.69
"Neither",463.18,246.83
"Neither",57.29,244.6
"CD3",430.56,247.51
"CD3: CD8",346.08,245.48
"CD3",191.3,244.85
"CD3",241.1,248.1
"Neither",518.57,246.08
"Neither",17.7,248.09
"PanCK",145.84,244.98
"PanCK",9.372,247.22
"Neither",474.67,246.69
"Neither",532.37,247.4
"Neither",28.15,246.78
"PanCK",87.58,246.84
"CD3",302.3,247.46
"CD3",199.51,249.29
"CD3",216.03,250.72
"PanCK",73.53,250.62
"Neither",444.09,250.35
"PanCK",140.13,251.06
"PanCK",227.31,248.56
"Neither",403.79,249.55
"CD3",158.84,250.21
"PanCK",119.97,251.24
"CD3",151.14,249.4
"PanCK",251.16,251.9
"Neither",590.24,256.36
"Neither",524.17,250.33
"PanCK",81.96,252.82
"PanCK",223.23,252.64
"Neither",467.01,253.89
"PanCK",188.96,252.44
"PanCK",111.7,253.43
"CD3",169.13,251.86
"PanCK",180.31,252.95
"PanCK",206.07,255.04
"PanCK",230.89,255.13
"Neither",36.95,253.35
"Neither",289.32,255.41
"Neither",422.48,253.84
"CD3",28.59,253.8
"CD3",22.05,255.79
"PanCK",125.74,256.02
"PanCK",152.75,259.31
"Neither",411.45,256.7
"Neither",511.58,255.78
"Neither",391.52,255.64
"PanCK",90.16,256.8
"PanCK",131.57,257.01
"PanCK",140.65,258.51
"CD3: CD8",344.61,255.75
"CD3: CD8",360.15,256.77
"Neither",527.67,258.2
"PanCK",174.47,258.94
"PanCK",197.58,257.17
"PanCK",61.74,259.44
"PanCK",236.66,260.67
"PanCK",166.81,260.12
"PanCK",188.46,259.24
"CD3",258.55,259.46
"CD3: CD8",315.13,258.54
"Neither",455.51,260.25
"PanCK",220,261.2
"PanCK",106.97,261.69
"PanCK",97.43,262.71
"PanCK",145.52,260.41
"PanCK",244.52,259.88
"PanCK",70.32,260.77
"PanCK",114.64,259.89
"Neither",27.95,263.19
"PanCK",16.78,262.01
"PanCK",160.67,260.68
"PanCK",193.39,261.78
"Neither",399.83,260.98
"CD3",249.74,262.86
"Neither",381.2,261.95
"Neither",336.06,260.5
"PanCK",133.46,264.77
"Neither",343.99,261.93
"Neither",390.85,262.82
"Neither",420.54,263.85
"CD3",117.33,266.97
"Neither",585.81,265.92
"CD3",47.34,264.44
"PanCK",76.61,267.31
"CD3",176.84,267.5
"CD3",204.21,264.24
"Neither",414.34,266.6
"PanCK",86.47,268.13
"PanCK",212.57,266.97
"CD3",303.51,268.88
"Neither",362.08,265.25
"Neither",428.95,266.23
"CD3",227.68,264.66
"Neither",462.33,265.72
"PanCK",125.76,268.03
"PanCK",157.43,268.42
"PanCK",185.83,266.19
"PanCK",337.91,266.21
"Neither",406.1,266.29
"Neither",478.5,266.84
"CD3",195.43,268.46
"PanCK",239.37,267.33
"CD3",312.84,268.72
"PanCK",57.38,268.16
"Neither",349.43,267.49
"PanCK",164.86,268.68
"Neither",523.13,268.67
"PanCK",253.14,269.35
"PanCK",141.57,270.39
"CD3",34.29,270.16
"Neither",390.71,269.54
"CD3",261.8,271.06
"Neither",501.6,270.07
"PanCK",51.33,272.75
"PanCK",229.81,271.22
"Neither",353.48,272.07
"PanCK",150.12,271.1
"CD3: CD8",450.32,272.87
"Neither",567.59,270.48
"PanCK",4.359,271.45
"PanCK",64.24,273.55
"PanCK",202.6,271.86
"Neither",340.15,272.57
"Neither",400.68,271.18
"PanCK",42.49,275.25
"CD3",170.31,273.48
"Neither",359.72,275.5
"CD3: CD8",425.08,274.56
"Neither",440.95,272.46
"PanCK",99.53,274.95
"CD3",243.14,274.19
"Neither",529.03,274.51
"PanCK",369.01,273.71
"CD3",397.19,277.07
"PanCK",131.92,275
"PanCK",216.23,275.65
"PanCK",223.17,275.01
"PanCK",184.07,276.4
"PanCK",235.82,276.31
"CD3",455.42,277.36
"CD3",409.99,275.59
"Neither",468.58,275.34
"PanCK",208.1,278.02
"CD3",249.29,278.26
"CD3: CD8",289.95,275.21
"PanCK",107.58,276.65
"CD3",164.76,278.77
"Neither",577.5,278.37
"CD3",72.09,276.1
"Neither",433.14,277.27
"CD3: CD8",417.91,278.31
"PanCK",121.73,278.44
"PanCK",196.39,278.17
"PanCK",153.39,279.32
"PanCK",88.54,279.56
"CD3",265.4,279.51
"PanCK",27.55,279.57
"CD3",113.91,278.66
"PanCK",18.56,280.49
"CD3",382.26,280.98
"CD3",460.58,280.23
"PanCK",54.71,281.02
"CD3",390.55,281.37
"PanCK",135.4,280.8
"PanCK",174.11,282.21
"CD3: CD8",292.03,284.72
"Neither",351.95,281.85
"Neither",518.47,281.23
"PanCK",256.81,283.15
"PanCK",141.08,283.88
"PanCK",230.32,283.43
"Neither",510.69,286.5
"PanCK",34.3,284.61
"PanCK",69.5,284.92
"PanCK",221.58,282.8
"PanCK",8.142,285.35
"CD3",128.71,289
"CD3: CD8",409.85,285.57
"PanCK",240.02,284.38
"PanCK",203.37,286.79
"Neither",368.8,286.76
"PanCK",184.47,285.77
"PanCK",213.67,287.72
"PanCK",114.75,288.29
"Neither",314.69,284.48
"PanCK",155.35,288.28
"PanCK",45.18,285.65
"CD3",193.02,287
"CD3",264.78,287.27
"Neither",397.97,286.67
"PanCK",165.79,287.61
"CD3",436.71,287.95
"PanCK",18.25,289.1
"CD3",56.22,287.91
"CD3: CD8",345.26,289.27
"PanCK",95.72,288.98
"PanCK",246.77,288.45
"CD3",221.82,291.25
"Neither",522,288.87
"CD8",297.67,291
"CD3",305,291.9
"Neither",379,294.09
"PanCK",145.81,292.71
"PanCK",175.23,291.1
"CD3",271.26,290.29
"PanCK",40.55,291.2
"CD3: CD8",335.27,291.49
"PanCK",24.61,293.35
"CD3: CD8",389.97,297.18
"PanCK",103.8,293.35
"PanCK",235.56,291.85
"PanCK",77.19,291.02
"PanCK",252.81,293.05
"Neither",314.92,292.91
"PanCK",53.37,296.04
"PanCK",185.73,294.85
"CD3",200.01,293.76
"CD3",137.25,294.22
"Neither",397.99,293.77
"CD3",66.67,295.3
"PanCK",159.96,296.78
"PanCK",260.55,295.38
"CD3",193.42,295.75
"PanCK",84.45,295.68
"CD3",432.58,299.85
"PanCK",169.18,297.23
"CD3",227.65,299.14
"Neither",514.09,299.17
"CD8",295.12,297.61
"CD3",273.36,298.47
"PanCK",8.723,298.92
"CD3: CD8",344.98,299.32
"Neither",471.05,299.1
"PanCK",179.59,299.96
"PanCK",245.68,298.3
"PanCK",40.7,300.69
"CD3",236.69,301.89
"PanCK",78.05,301.99
"CD3",422.05,299.23
"PanCK",149.04,300.8
"CD3",109.39,303.7
"PanCK",119.35,301.88
"PanCK",134.76,303.02
"Neither",554.75,302.11
"CD3",264.76,304.31
"PanCK",90.65,303.76
"PanCK",19.24,304.99
"CD3",213.44,302.73
"CD3: CD8",351.57,303.47
"CD3: CD8",442.53,304.11
"CD3",373.2,306.49
"PanCK",173.64,305
"CD3",249.14,306.24
"PanCK",166.23,308.29
"PanCK",361.45,306.5
"PanCK",155.39,306.81
"PanCK",52.92,308.38
"PanCK",70.02,307.41
"CD3",218.97,308.35
"CD3",241.07,307.06
"Neither",335.23,305.87
"Neither",382.98,309.14
"Neither",508.11,310.29
"PanCK",29.67,308.96
"CD3",452.41,308.3
"CD3",341.57,309.7
"CD3",425.54,307.59
"PanCK",256.23,308.66
"PanCK",143.19,308.61
"CD3",275.69,310.46
"PanCK",227.46,312.04
"PanCK",82.79,313.51
"CD8",353.1,311.64
"PanCK",129.61,313.42
"CD3: CD8",400.03,311.41
"Neither",417.84,311.67
"CD3",440.49,312.41
"Neither",317.85,313.14
"CD3",432.21,313.42
"PanCK",9.854,314.3
"CD3",424.23,315.69
"Neither",547.4,312.81
"PanCK",95.23,314.18
"CD3",265.79,313.11
"PanCK",236.72,315.11
"PanCK",159.08,315.25
"Neither",205.7,313.83
"Neither",189.98,314.28
"PanCK",142.07,317.28
"PanCK",150.88,315.47
"PanCK",246.32,314.22
"CD3",253.33,317.59
"CD3",451.3,316.73
"PanCK",66.93,318.29
"CD3",49.67,320.3
"PanCK",260.46,317.91
"CD3",328.24,319.6
"PanCK",112.5,317.16
"Neither",519.23,317.69
"CD3",167.22,318.04
"CD3",348.52,319.51
"CD3: CD8",394.85,318.47
"PanCK",243.79,321.72
"CD3",270.44,319.3
"Neither",507.78,319.75
"CD3",430.59,320.32
"PanCK",30.44,320.81
"Neither",466.81,320.13
"Neither",309.26,320.23
"Neither",196.74,319.23
"Neither",182.78,323.08
"Neither",209.17,322.17
"CD3",340.56,323.71
"PanCK",417.26,324.34
"Neither",481.1,323.24
"PanCK",436.1,323.05
"PanCK",155.31,324.55
"CD3",233.49,322.8
"Neither",402.33,322.21
"CD3",277.7,323.66
"PanCK",14.85,324.95
"PanCK",95.99,324.3
"CD3",164.83,322.75
"Neither",190.59,323.88
"PanCK",117.4,324.17
"PanCK",126.24,327.17
"PanCK",75.98,324.22
"CD3",260.85,325.39
"PanCK",199.96,326.53
"PanCK",226.62,326.77
"PanCK",248.65,328.14
"CD3",446.99,326.49
"PanCK",136.38,327.88
"PanCK",41.63,326.32
"PanCK",145.81,326.74
"CD3",270.44,327.27
"PanCK",107,327.55
"CD8",391.52,325.68
"PanCK",58.63,327.94
"CD3",163.77,330.22
"PanCK",236.99,329.85
"Neither",510.72,329.78
"PanCK",4.27,329.88
"CD3",404.78,328.82
"Neither",484.08,329.18
"PanCK",255.26,330.81
"Neither",326.85,329.51
"CD3",312.92,331.83
"PanCK",388.18,331.64
"CD3",410.35,329.53
"CD3",217.81,329.15
"PanCK",264.39,331.7
"CD3",280.57,333.38
"CD3",291.84,334.69
"PanCK",34.92,332.66
"Neither",192.36,333.07
"PanCK",367.21,332.26
"PanCK",95.24,335.19
"PanCK",153.59,334.06
"PanCK",214.46,337.61
"PanCK",242.22,335
"PanCK",270.21,335.83
"CD3",413.5,334.9
"PanCK",81.49,336.47
"CD3",223.72,335.24
"PanCK",107.69,337.06
"Neither",401.07,339.1
"PanCK",64.22,337.86
"PanCK",143.73,338.21
"CD3",351.93,336.9
"PanCK",169.39,337.42
"PanCK",52.25,339.12
"CD3",261.67,339.95
"Neither",428.73,336.7
"PanCK",12.54,339.34
"PanCK",252.11,338.74
"PanCK",23.52,338.46
"PanCK",229.29,339.95
"CD3",204.14,340.71
"PanCK",235.41,339.03
"Neither",478.07,340.47
"Neither",391.96,342.92
"PanCK",33.18,340.88
"PanCK",154.19,341.87
"PanCK",242.84,342.71
"Neither",467.78,340.64
"PanCK",71.78,342.28
"PanCK",116.7,343.35
"Neither",425.72,346.59
"PanCK",221.23,344.12
"CD3",282.3,342.95
"PanCK",39.92,345.05
"PanCK",272.29,342.78
"PanCK",491.95,345.22
"Neither",582.4,345.76
"PanCK",436.68,345.25
"PanCK",98.86,347.05
"PanCK",108.16,344.89
"CD3",294.36,345.85
"PanCK",159.24,348.81
"PanCK",80.95,346.52
"CD3",358.55,345.41
"CD3",255.41,348.08
"PanCK",143.48,348.42
"Neither",466.32,352.36
"Neither",502.6,348.81
"PanCK",129.94,348.43
"CD3",444.85,347.13
"PanCK",169.58,348.78
"PanCK",234.75,348.34
"CD3",301.3,350.97
"PanCK",64.97,347.22
"PanCK",210.16,350.52
"PanCK",269.6,350.75
"CD3: CD8",385.34,352.35
"PanCK",4.157,350.99
"PanCK",187,351.05
"CD3",196.65,350.41
"PanCK",89.36,350.43
"PanCK",108.34,351.65
"CD3",281.95,351.62
"PanCK",176.94,351.57
"Neither",314.94,350.7
"PanCK",226.49,352.64
"PanCK",121.33,351.17
"PanCK",242.24,353.15
"PanCK",69.45,352.72
"PanCK",14.51,353.55
"PanCK",218.84,353.63
"CD3: CD8",516.3,355.28
"PanCK",250.09,354.89
"Neither",417.61,352.97
"PanCK",23.59,354.27
"CD3",442.72,354.26
"CD3",235.27,356.81
"PanCK",116.1,356.78
"PanCK",58.48,356.21
"PanCK",141.37,358.34
"PanCK",202.52,357.42
"CD3",84.3,359.51
"PanCK",35.26,359.26
"PanCK",126.32,358.04
"CD3",257.41,357.63
"PanCK",133.46,358.34
"CD3",283.24,358.47
"PanCK",179.05,359.43
"PanCK",273.21,359.37
"CD3",291.06,357.73
"PanCK",413.68,361.3
"PanCK",48.71,360.3
"Neither",458.58,360.7
"PanCK",489.17,359.71
"PanCK",213.54,359.77
"PanCK",231.35,363.6
"CD3",107.62,360.68
"PanCK",155.08,359.03
"PanCK",335.03,360.79
"PanCK",264.92,359.93
"PanCK",74.04,361.92
"CD3",169.52,359.9
"PanCK",190.99,362.79
"PanCK",3.911,363.81
"CD3",244.69,363.46
"Neither",545.31,363.81
"PanCK",256.04,365.55
"CD3: CD8",348.12,364.81
"PanCK",203.25,365.9
"CD3",154.4,365.87
"PanCK",62.96,364.8
"PanCK",118.08,365.81
"PanCK",126.82,365.65
"PanCK",276.82,365.21
"CD3: CD8",428.24,367.64
"PanCK",285.69,366.42
"CD3",295.09,366.23
"CD3",307.57,365.83
"CD3",170.22,367.28
"CD3",224.06,365.51
"Neither",475.79,366.34
"PanCK",358.38,366.46
"PanCK",162.26,368.19
"PanCK",215.53,368.16
"CD3",449.46,368.11
"PanCK",489.34,366.38
"CD3: CD8",577.21,366.57
"CD3",106.93,368.73
"PanCK",134.19,368.11
"PanCK",265.54,369.72
"PanCK",55.35,366.53
"PanCK",177.48,368.75
"PanCK",24.48,369.73
"Neither",458.54,371.92
"PanCK",38.75,370.43
"PanCK",376.79,372.02
"PanCK",49.25,371.03
"PanCK",92.49,371.16
"PanCK",470.17,371.73
"PanCK",248.82,370.79
"CD3",484.7,371.51
"CD3",69.43,373.27
"PanCK",12.39,373.25
"Neither",589.79,372.9
"PanCK",184.27,372.66
"CD3",272.4,370.82
"PanCK",121.73,373.34
"PanCK",147.33,373
"CD3",280.63,371.86
"Neither",545.86,372.26
"PanCK",365.17,374
"PanCK",501.32,372.3
"PanCK",3.087,373.82
"PanCK",237.29,372.64
"Neither",537.66,372.74
"PanCK",335.29,375.23
"PanCK",191.6,374.99
"CD3",275.17,376.12
"PanCK",296.04,374.79
"PanCK",58.27,376
"PanCK",355.82,375.43
"Neither",81.83,376.78
"PanCK",285.44,376.28
"PanCK",135.49,375.24
"PanCK",223.23,376.77
"CD3",167.11,377.69
"PanCK",209.23,376.63
"CD3",108.11,377.78
"CD3",260.33,376.88
"PanCK",252.17,377.48
"PanCK",88.98,379.13
"CD3",422.59,377.78
"PanCK",175.82,378.81
"PanCK",199.22,378.92
"CD3",431.01,380.89
"Neither",543.61,380.24
"CD3",325.71,379.52
"PanCK",126.68,377.68
"Neither",497.63,379.42
"PanCK",20.33,381.35
"CD3",47.73,380.82
"PanCK",139.73,380.59
"Neither",403.61,380.71
"PanCK",38.76,381.45
"CD3",290.18,383.44
"PanCK",311.22,384.14
"CD3: CD8",358.28,383.82
"PanCK",188.59,382.83
"PanCK",236.79,382.2
"PanCK",266.93,382.44
"PanCK",158.64,384.28
"PanCK",217.61,384.29
"CD3",273.67,384.09
"CD3: CD8",414.22,382.13
"PanCK",129.82,383.55
"CD3",298.98,385.59
"CD3",69.34,384.17
"PanCK",118.3,385.7
"PanCK",258.87,386.72
"CD3",182.78,385.72
"PanCK",55.24,387.1
"PanCK",249.57,385.88
"PanCK",281.12,385.31
"CD3: CD8",396.25,385.51
"PanCK",6.905,386.56
"Neither",538.55,386.5
"CD3",422.76,385.97
"PanCK",108.77,388.28
"PanCK",174.35,388.23
"PanCK",203.57,386.6
"PanCK",498.51,389.21
"PanCK",209.3,388.94
"CD3: CD8",409.9,392.11
"PanCK",25.66,390.76
"PanCK",44.03,390.68
"PanCK",196.79,388.85
"PanCK",460.93,389.69
"PanCK",137.45,390.33
"CD3",245.32,391.39
"Neither",316.62,393.54
"PanCK",149.93,391.18
"PanCK",234.13,392.21
"Neither",343.83,391.7
"CD3: CD8",390.6,392.48
"PanCK",64.22,392.63
"PanCK",284.14,392.41
"PanCK",191.61,395.85
"PanCK",99.73,394.71
"CD3",270.23,395.01
"CD3: CD8",399.6,393.85
"PanCK",90.19,395.08
"Neither",540.26,396.1
"PanCK",223.12,393.97
"PanCK",118.32,396.42
"PanCK",296.19,395.31
"PanCK",182.64,394.84
"PanCK",4.622,395.09
"PanCK",214.47,395.95
"CD3: CD8",428.16,397.26
"PanCK",80.39,397.36
"CD3: CD8",452.38,398.49
"Neither",495.75,397.83
"CD3",287.89,398.03
"PanCK",12.5,400.24
"PanCK",245.3,399.74
"PanCK",256.97,400.34
"PanCK",46.62,400.75
"PanCK",65.66,400.34
"PanCK",155.25,399.94
"PanCK",171.28,399.47
"PanCK",1.637,398.72
"PanCK",32.38,400.17
"PanCK",105.14,402.95
"PanCK",133.66,401.37
"CD3",300.91,400.12
"PanCK",55.28,401.38
"PanCK",146.7,400.58
"PanCK",203.27,400.85
"Neither",392.92,401.53
"PanCK",279.68,402.61
"CD3",440.6,402.68
"PanCK",161.66,403.32
"CD3: CD8",370.64,405.73
"CD3",180.04,404.43
"PanCK",210.96,403.51
"PanCK",2.533,404.62
"PanCK",227.6,403.92
"PanCK",186.68,404.56
"PanCK",266.38,405.71
"CD3: CD8",408.12,406.02
"PanCK",142.4,405.79
"PanCK",94.66,404.53
"CD3",249.55,406.08
"CD3",291.21,406.04
"CD3",303.5,405.84
"CD3: CD8",426.98,406.64
"CD3",194.32,410.07
"PanCK",64.59,407.97
"PanCK",491.87,407.92
"CD3",173.99,408.66
"CD3",167.52,408.83
"PanCK",216.93,408.54
"CD3",38,408.75
"PanCK",351.95,409.03
"PanCK",111.93,407.74
"CD3",436.01,409.49
"PanCK",88.15,410.49
"CD3",301.15,412.34
"PanCK",25.04,411.18
"PanCK",134.79,408.98
"CD3",151.68,411.26
"PanCK",236.19,410.9
"PanCK",51.18,411
"PanCK",74.77,411.78
"PanCK",205.31,410.91
"PanCK",283.7,410.17
"CD3",380.03,411.04
"Neither",506.27,410.15
"Neither",543.99,412.07
"PanCK",247.52,412.19
"PanCK",272.39,413.11
"PanCK",517.58,413.79
"PanCK",140.44,413.57
"PanCK",410.89,413.6
"CD3",429.02,414.37
"CD3",105.32,417.16
"CD3",128.03,412.86
"PanCK",227.19,414.38
"Neither",320.84,414.45
"PanCK",331.01,413.3
"PanCK",293.47,416.4
"PanCK",116.17,416.02
"CD3",135.73,418.73
"PanCK",218.48,416.97
"PanCK",281.31,416.77
"PanCK",34.1,417.37
"PanCK",261.15,418.03
"Neither",481.49,415.93
"PanCK",12.9,418.54
"CD3",416.58,417.27
"Neither",539.72,418.73
"Neither",373.24,418.94
"Neither",461.83,417.95
"PanCK",200.83,418.46
"PanCK",287.34,418.36
"PanCK",126.72,420.95
"PanCK",251.3,419.37
"CD3",303.16,421.87
"PanCK",240.22,420.48
"PanCK",60.88,421.93
"CD3",422.87,423.29
"PanCK",86.25,422.74
"PanCK",442.85,424
"PanCK",212.56,422.3
"PanCK",223.89,423.04
"PanCK",270.7,421.09
"PanCK",47.45,422.9
"Neither",322.1,424.65
"PanCK",350.78,426.5
"CD3",297.43,424.18
"CD3",412.64,425.16
"CD3",477.39,424.02
"Neither",514.94,423.69
"PanCK",113.63,425.49
"PanCK",341.67,424
"PanCK",203.37,423.84
"CD3",277.53,424.71
"PanCK",494.86,425.8
"PanCK",31.91,424.78
"Neither",377.41,426.62
"CD3",289.37,428.76
"PanCK",521.87,429.29
"PanCK",74.7,427.24
"PanCK",105.61,427.72
"PanCK",121.83,427.55
"Neither",542.62,427.32
"PanCK",8.834,427.09
"PanCK",247.12,428.56
"PanCK",258.14,429.83
"PanCK",267.02,429.37
"PanCK",209.28,429.34
"Neither",534.62,429.46
"PanCK",151,430.06
"PanCK",221.32,430.78
"PanCK",199.96,431.31
"CD3: CD8",486.77,431.81
"PanCK",236.03,431.81
"PanCK",27.37,430.5
"CD3: CD8",464.66,430.16
"PanCK",275.84,432.4
"CD3",170.96,434.1
"CD3",298.75,431.85
"PanCK",214.52,434.86
"PanCK",38.26,433.88
"Neither",529.04,434.53
"PanCK",112.96,435.78
"PanCK",226.76,437.35
"CD3: CD8",360.91,435.66
"CD3",397.75,438.22
"CD3",444.6,436.07
"PanCK",92.89,434.57
"Neither",373.68,436.66
"CD3: CD8",468.06,437.45
"PanCK",85.14,436.04
"CD3",459.06,435.71
"Neither",153.43,436.88
"PanCK",160.77,441.23
"CD3",282.35,438.48
"PanCK",122.68,436.99
"Neither",477.38,438.51
"PanCK",5.885,438.83
"PanCK",73.77,439.4
"PanCK",248.68,440.1
"PanCK",26.24,438.61
"PanCK",100.23,439.82
"CD3",269.66,437.91
"CD3",204.64,442.22
"CD3: CD8",351.59,440.83
